playerId,skaterFullName,lastName,positionCode,teamAbbrevs,gamesPlayed,shootsCatches,satPercentageClose,satPercentageTied,usatPercentageTied,usatPercentageClose,gameWinningGoals,otGoals,shGoals,headshot,logo,satPercentageClosePercentile,satPercentageTiedPercentile,usatPercentageTiedPercentile,usatPercentageClosePercentile,gameWinningGoalsPercentile,tiedPercentile,closePercentile,final,finalRank,clutch_performance
8481147,Reese Johnson,Johnson,C,CHI,42,R,45.1,49.7,50.6,44.5,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/CHI/8481147.png,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,20.55,50.42,56.57,17.8,13.45,53.5,19.18,27.18,374.0,0
8475164,Jakob Silfverberg,Silfverberg,R,ANA,81,R,52.7,51.300000000000004,50.6,51.6,1,0,1,https://assets.nhle.com/mugs/nhl/20232024/ANA/8475164.png,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,76.59,63.03,56.57,65.78,37.18,59.8,71.18,54.17,217.0,0
8475149,Marcus Johansson,Johansson,L,MIN,78,L,51.1,49.6,47.4,50.1,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/MIN/8475149.png,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,62.29,49.47,33.37,53.92,13.45,41.42,58.1,35.24,339.0,0
8481604,Pavel Dorofeyev,Dorofeyev,L,VGK,48,L,49.7,49.7,49.6,50.9,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/VGK/8481604.png,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,49.68,50.42,50.21,60.49,37.18,50.32,55.08,46.49,265.0,0
8480806,Isac Lundestrom,Lundestrom,C,ANA,46,L,45.7,44.7,44.5,46.1,0,0,1,https://assets.nhle.com/mugs/nhl/20232024/ANA/8480806.png,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,23.73,19.81,19.07,26.38,13.45,19.44,25.06,18.73,418.0,0
8476278,Colin Blackwell,Blackwell,C,CHI,44,R,48.5,43.8,44.7,49.2,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/CHI/8476278.png,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,41.74,15.68,20.97,47.88,56.04,18.32,44.81,41.36,296.5,0
8476867,Brendan Gaunce,Gaunce,C,CBJ,24,L,45.7,50.2,46.7,42.9,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8476867.png,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,23.73,54.56,30.4,10.28,13.45,42.48,17.0,23.22,398.0,0
8482705,Cole Sillinger,Sillinger,C,CBJ,77,L,48.4,49.3,48.9,48.1,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8482705.png,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,40.47,46.61,44.17,37.5,37.18,45.39,38.98,40.18,305.0,0
8478047,Michael Bunting,Bunting,L,CAR,81,L,57.49999999999999,59.4,57.8,56.00000000000001,3,0,0,https://assets.nhle.com/mugs/nhl/20232024/CAR/8478047.png,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,96.19,97.03,94.49,92.37,71.08,95.76,94.28,85.44,34.0,1
8477497,Sean Monahan,Monahan,C,MTL,83,L,47.3,49.4,49.4,47.8,5,0,2,https://assets.nhle.com/mugs/nhl/20232024/MTL/8477497.png,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,32.73,47.88,48.62,35.91,88.67,48.25,34.32,60.24,166.0,0
8483431,Logan Cooley,Cooley,C,ARI,82,L,44.6,43.0,42.9,44.800000000000004,2,1,1,https://assets.nhle.com/mugs/nhl/20232024/ARI/8483431.png,https://assets.nhle.com/logos/nhl/svg/ARI_dark.svg,18.11,11.97,13.35,19.17,56.04,12.66,18.64,31.81,355.5,0
8479383,Boris Katchouk,Katchouk,L,CHI,59,L,45.9,46.0,45.7,44.3,0,0,1,https://assets.nhle.com/mugs/nhl/20232024/CHI/8479383.png,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,24.47,27.54,25.85,16.74,13.45,26.7,20.6,19.57,414.0,0
8476392,Adam Lowry,Lowry,C,WPG,86,L,53.7,53.2,52.900000000000006,54.2,1,1,1,https://assets.nhle.com/mugs/nhl/20232024/WPG/8476392.png,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,83.79,77.01,73.2,85.38,37.18,75.1,84.58,62.78,147.0,0
8480074,Alexandre Texier,Texier,C,CBJ,78,L,47.5,48.8,47.699999999999996,46.1,1,0,2,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8480074.png,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,34.53,43.01,35.17,26.38,37.18,39.09,30.46,35.74,335.0,0
8477930,Pierre-Edouard Bellemare,Bellemare,L,SEA,40,L,53.300000000000004,50.0,49.6,53.300000000000004,0,0,1,https://assets.nhle.com/mugs/nhl/20232024/SEA/8477930.png,https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg,80.72,52.65,50.21,79.66,13.45,51.43,80.19,44.87,278.5,0
8475172,Nazem Kadri,Kadri,C,CGY,82,L,54.0,56.8,55.900000000000006,53.1,4,2,0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8475172.png,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,84.64,92.8,88.45,78.5,81.78,90.62,81.57,84.37,38.0,1
8478585,Derek Ryan,Ryan,C,EDM,71,R,49.9,46.800000000000004,44.800000000000004,49.3,0,0,2,https://assets.nhle.com/mugs/nhl/20232024/EDM/8478585.png,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,51.27,32.31,21.61,48.83,13.45,26.96,50.05,28.48,369.0,0
8480028,Morgan Frost,Frost,C,PHI,71,L,50.6,48.3,51.1,52.7,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/PHI/8480028.png,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,58.69,40.57,59.85,75.0,37.18,50.21,66.84,49.99,243.0,0
8473504,Cal Clutterbuck,Clutterbuck,R,NYI,87,R,41.0,42.6,46.2,43.8,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/NYI/8473504.png,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,4.03,10.28,27.44,13.88,13.45,18.86,8.96,13.73,446.0,0
8477476,Artturi Lehkonen,Lehkonen,L,COL,50,L,57.099999999999994,56.599999999999994,57.099999999999994,57.3,2,1,0,https://assets.nhle.com/mugs/nhl/20232024/COL/8477476.png,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,95.55,91.95,93.64,95.02,56.04,92.8,95.28,78.84,58.0,1
8479591,Michael Eyssimont,Eyssimont,C,TBL,86,L,52.6,56.2,56.89999999999999,53.0,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/TBL/8479591.png,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,75.85,90.36,92.9,77.22,56.04,91.63,76.54,72.87,90.0,1
8482222,Alexander Barabanov,Barabanov,L,SJS,46,L,43.1,42.199999999999996,41.9,42.699999999999996,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/SJS/8482222.png,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,10.38,9.11,10.17,9.43,13.45,9.64,9.91,11.24,452.0,0
8482496,Nils Aman,Aman,C,VAN,43,L,48.8,51.1,49.6,47.699999999999996,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8482496.png,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,43.96,60.38,50.21,35.17,13.45,55.3,39.56,33.84,344.0,0
8479415,Michael McLeod,McLeod,C,NJD,45,R,52.800000000000004,52.7,54.0,52.800000000000004,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/NJD/8479415.png,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,77.75,73.94,78.28,75.85,56.04,76.11,76.8,68.29,114.0,0
8476960,Andreas Athanasiou,Athanasiou,C,CHI,28,L,42.4,43.9,41.099999999999994,38.6,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/CHI/8476960.png,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,7.84,16.42,7.73,1.69,13.45,12.08,4.76,10.43,456.0,0
8482737,Zack Bolduc,Bolduc,C,STL,25,L,42.5,39.800000000000004,40.1,42.199999999999996,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/STL/8482737.png,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,8.37,3.6,4.03,8.47,13.45,3.82,8.42,9.05,461.0,0
8479718,Alex Barré-Boulet,Barré-Boulet,C,TBL,36,L,46.6,52.900000000000006,52.400000000000006,45.6,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/TBL/8479718.png,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,28.6,75.11,69.17,22.88,13.45,72.14,25.74,34.74,341.0,0
8477392,Hudson Fasching,Fasching,R,NYI,49,R,42.199999999999996,44.6,46.5,42.1,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/NYI/8477392.png,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,7.2,19.07,29.24,7.73,37.18,24.16,7.46,24.36,389.0,0
8478512,Austin Czarnik,Czarnik,C,DET,34,R,44.0,46.0,46.2,42.699999999999996,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/DET/8478512.png,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,15.25,27.54,27.44,9.43,13.45,27.49,12.34,17.33,423.0,0
8478432,Christian Fischer,Fischer,R,DET,79,R,44.0,42.9,43.9,44.9,0,0,1,https://assets.nhle.com/mugs/nhl/20232024/DET/8478432.png,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,15.25,11.55,16.95,19.7,13.45,14.25,17.48,14.9,440.0,0
8477404,Jake Guentzel,Guentzel,C,PIT,67,L,56.39999999999999,55.00000000000001,55.00000000000001,56.3,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/PIT/8477404.png,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,93.86,86.02,84.22,93.22,56.04,85.12,93.54,76.01,74.5,1
8480144,David Kampf,Kampf,C,TOR,83,L,45.1,43.8,40.9,44.0,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/TOR/8480144.png,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,20.55,15.68,6.25,14.83,37.18,10.96,17.69,23.47,396.0,0
8480845,Rasmus Kupari,Kupari,C,WPG,28,R,46.1,47.699999999999996,46.7,43.3,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/WPG/8480845.png,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,24.79,38.14,30.4,12.61,13.45,34.27,18.7,21.27,407.0,0
8478042,Viktor Arvidsson,Arvidsson,R,LAK,22,R,53.6,54.400000000000006,53.6,55.00000000000001,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/LAK/8478042.png,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,82.84,82.94,76.48,89.72,37.18,79.71,86.28,64.67,134.0,0
8478398,Kyle Connor,Connor,L,WPG,70,L,46.800000000000004,47.8,47.0,46.5,11,3,0,https://assets.nhle.com/mugs/nhl/20232024/WPG/8478398.png,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,29.45,38.77,31.46,28.5,99.36,35.12,28.98,58.97,176.0,0
8477416,Oliver Bjorkstrand,Bjorkstrand,R,SEA,82,R,50.6,50.8,49.6,48.5,3,0,0,https://assets.nhle.com/mugs/nhl/20232024/SEA/8477416.png,https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg,58.69,58.79,50.21,41.1,71.08,54.5,49.9,59.75,170.0,0
8470604,Jeff Carter,Carter,C,PIT,72,R,41.099999999999994,41.699999999999996,40.5,40.6,4,0,2,https://assets.nhle.com/mugs/nhl/20232024/PIT/8470604.png,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,4.56,7.94,5.51,4.24,81.78,6.72,4.4,36.05,333.0,0
8479420,Tage Thompson,Thompson,C,BUF,71,R,53.0,51.2,50.6,52.800000000000004,3,0,2,https://assets.nhle.com/mugs/nhl/20232024/BUF/8479420.png,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,79.66,61.97,56.57,75.85,71.08,59.27,77.76,69.54,108.0,0
8482175,JJ Peterka,Peterka,R,BUF,82,L,52.900000000000006,52.2,52.0,52.400000000000006,5,0,0,https://assets.nhle.com/mugs/nhl/20232024/BUF/8482175.png,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,78.92,71.08,66.21,71.82,88.67,68.64,75.37,78.67,59.0,0
8474009,Nick Bonino,Bonino,C,NYR,45,L,39.7,37.7,41.0,43.3,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/NYR/8474009.png,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,2.54,1.38,6.99,12.61,13.45,4.19,7.57,8.91,462.5,0
8480835,Jack Drury,Drury,C,CAR,79,L,61.1,62.1,59.199999999999996,58.699999999999996,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/CAR/8480835.png,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,99.36,99.89,97.03,97.03,37.18,98.46,98.2,73.87,85.0,1
8482079,Marco Rossi,Rossi,C,MIN,82,L,52.800000000000004,49.1,48.4,52.5,2,1,0,https://assets.nhle.com/mugs/nhl/20232024/MIN/8482079.png,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,77.75,45.02,39.62,73.31,56.04,42.32,75.53,57.77,188.0,0
8481422,Jacob Lucchini,Lucchini,C,MIN,40,L,42.1,42.9,40.400000000000006,41.6,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/MIN/8481422.png,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,6.78,11.55,4.87,5.61,13.45,8.21,6.2,9.7,459.0,0
8484153,Leo Carlsson,Carlsson,C,ANA,55,L,50.0,47.599999999999994,48.3,50.4,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8484153.png,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,52.54,37.5,38.45,56.57,13.45,37.98,54.56,33.14,348.0,0
8478550,Artemi Panarin,Panarin,L,NYR,86,R,55.60000000000001,56.2,56.10000000000001,55.400000000000006,7,1,0,https://assets.nhle.com/mugs/nhl/20232024/NYR/8478550.png,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,91.1,90.36,89.41,90.57,94.6,89.88,90.84,92.06,14.0,1
8476453,Nikita Kucherov,Kucherov,R,TBL,86,L,52.800000000000004,52.800000000000004,52.2,53.0,6,1,0,https://assets.nhle.com/mugs/nhl/20232024/TBL/8476453.png,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,77.75,74.58,67.48,77.22,92.16,71.03,77.48,81.42,48.0,0
8475786,Zach Hyman,Hyman,L,EDM,84,R,58.099999999999994,58.199999999999996,60.0,59.099999999999994,7,1,0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8475786.png,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,96.72,95.02,98.52,97.67,94.6,96.77,97.2,96.03,5.0,1
8481533,Trevor Zegras,Zegras,C,ANA,31,L,47.5,47.3,49.3,49.2,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8481533.png,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,34.53,35.81,47.35,47.88,37.18,41.58,41.2,39.71,307.0,0
8478424,Jansen Harkins,Harkins,C,PIT,45,L,45.800000000000004,46.5,48.4,48.3,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/PIT/8478424.png,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,24.15,30.19,39.62,39.09,13.45,34.9,31.62,25.34,383.0,0
8476399,Blake Coleman,Coleman,C,CGY,78,L,54.1,56.2,56.8,54.400000000000006,7,0,4,https://assets.nhle.com/mugs/nhl/20232024/CGY/8476399.png,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,85.28,90.36,92.37,86.76,94.6,91.36,86.02,91.05,18.0,1
8481522,Peyton Krebs,Krebs,C,BUF,80,L,51.9,55.900000000000006,55.400000000000006,50.8,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/BUF/8481522.png,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,70.02,89.41,86.12,59.32,56.04,87.76,64.67,68.14,115.0,0
8482148,Hendrix Lapierre,Lapierre,C,WSH,55,L,46.7,43.3,41.4,46.9,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/WSH/8482148.png,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,29.13,13.03,8.58,30.51,37.18,10.8,29.82,27.06,375.0,0
8477998,Warren Foegele,Foegele,L,EDM,86,L,54.0,52.5,53.300000000000004,53.400000000000006,2,0,1,https://assets.nhle.com/mugs/nhl/20232024/EDM/8477998.png,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,84.64,72.88,74.68,80.19,56.04,73.78,82.42,69.28,109.0,0
8475193,Tomas Tatar,Tatar,L,COL,70,L,50.5,51.6,50.2,50.0,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/COL/8475193.png,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,57.63,64.94,54.24,52.75,56.04,59.59,55.19,56.85,195.0,0
8481186,Logan O'Connor,O'Connor,R,COL,57,R,54.7,54.1,56.2,55.400000000000006,4,0,3,https://assets.nhle.com/mugs/nhl/20232024/COL/8481186.png,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,87.92,81.67,89.72,90.57,81.78,85.7,89.24,85.19,36.0,1
8481554,Kaapo Kakko,Kakko,R,NYR,65,L,50.2,50.4,51.4,51.9,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/NYR/8481554.png,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,54.77,56.67,61.76,68.11,56.04,59.22,61.44,58.61,181.0,0
8482097,Jack Quinn,Quinn,R,BUF,27,R,52.800000000000004,53.800000000000004,52.5,50.0,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/BUF/8482097.png,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,77.75,80.51,70.23,52.75,56.04,75.37,65.25,64.6,136.0,0
8476448,William Karlsson,Karlsson,C,VGK,75,L,51.2,52.400000000000006,53.5,53.900000000000006,2,0,1,https://assets.nhle.com/mugs/nhl/20232024/VGK/8476448.png,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,63.56,72.14,75.85,82.94,56.04,74.0,73.25,66.59,124.0,0
8476981,Josh Anderson,Anderson,R,MTL,78,R,44.6,44.6,44.0,44.4,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/MTL/8476981.png,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,18.11,19.07,17.16,17.06,13.45,18.12,17.58,16.09,431.0,0
8476346,Johnny Gaudreau,Gaudreau,L,CBJ,81,L,48.5,49.1,50.0,48.9,3,1,0,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8476346.png,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,41.74,45.02,52.97,44.7,71.08,49.0,43.22,56.1,206.0,0
8478434,Keegan Kolesar,Kolesar,R,VGK,83,R,45.2,44.9,45.1,45.4,2,0,1,https://assets.nhle.com/mugs/nhl/20232024/VGK/8478434.png,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,21.29,20.34,22.78,21.5,56.04,21.56,21.4,35.3,338.0,0
8476461,Sean Couturier,Couturier,C,PHI,74,L,56.699999999999996,56.39999999999999,59.099999999999994,60.199999999999996,3,2,0,https://assets.nhle.com/mugs/nhl/20232024/PHI/8476461.png,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,94.49,91.42,96.61,98.94,71.08,94.02,96.72,85.65,31.0,1
8477919,Frederick Gaudreau,Gaudreau,C,MIN,67,R,45.1,45.5,45.7,45.800000000000004,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/MIN/8477919.png,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,20.55,23.73,25.85,24.47,37.18,24.79,22.51,29.06,364.0,0
8476419,Jean-Gabriel Pageau,Pageau,C,NYI,86,R,42.8,44.0,45.0,44.0,2,1,1,https://assets.nhle.com/mugs/nhl/20232024/NYI/8476419.png,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,9.75,17.06,22.25,14.83,56.04,19.66,12.29,32.0,353.0,0
8480848,Ty Dellandrea,Dellandrea,C,DAL,45,R,52.2,55.1,57.699999999999996,54.2,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/DAL/8480848.png,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,72.56,87.08,94.17,85.38,37.18,90.62,78.97,65.75,128.0,0
8479671,Mathieu Olivier,Olivier,R,CBJ,54,R,44.800000000000004,45.7,48.6,46.0,1,0,1,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8479671.png,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,18.86,25.95,42.27,25.85,37.18,34.11,22.36,31.81,355.5,0
8479968,Vinni Lettieri,Lettieri,C,MIN,46,R,43.2,41.199999999999996,44.6,44.7,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/MIN/8479968.png,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,10.91,6.36,20.13,18.64,37.18,13.24,14.78,23.28,397.0,0
8479351,Sam Steel,Steel,C,DAL,82,L,52.0,51.7,51.800000000000004,52.400000000000006,1,0,2,https://assets.nhle.com/mugs/nhl/20232024/DAL/8479351.png,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,70.76,66.31,64.51,71.82,37.18,65.41,71.29,55.88,207.0,0
8477492,Nathan MacKinnon,MacKinnon,C,COL,87,R,56.3,56.3,56.599999999999994,56.10000000000001,9,2,0,https://assets.nhle.com/mugs/nhl/20232024/COL/8477492.png,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,93.22,91.0,91.31,92.9,98.09,91.16,93.06,94.5,6.0,1
8481058,Jesse Ylönen,Ylönen,R,MTL,59,R,37.8,42.699999999999996,45.9,40.5,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/MTL/8481058.png,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,1.27,10.7,26.59,3.92,37.18,18.64,2.6,21.24,408.0,0
8484166,Adam Fantilli,Fantilli,C,CBJ,49,L,50.0,50.2,48.199999999999996,49.1,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8484166.png,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,52.54,54.56,37.61,46.93,37.18,46.08,49.74,43.62,286.0,0
8482124,Quinton Byfield,Byfield,R,LAK,84,L,55.300000000000004,56.39999999999999,56.49999999999999,56.00000000000001,4,0,0,https://assets.nhle.com/mugs/nhl/20232024/LAK/8482124.png,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,89.83,91.42,90.78,92.37,81.78,91.1,91.1,87.37,30.0,1
8479619,Michael Carcone,Carcone,L,ARI,74,L,45.9,43.6,38.6,44.0,4,0,1,https://assets.nhle.com/mugs/nhl/20232024/ARI/8479619.png,https://assets.nhle.com/logos/nhl/svg/ARI_dark.svg,24.47,14.51,2.54,14.83,81.78,8.52,19.65,41.16,298.5,0
8479407,Jesper Bratt,Bratt,L,NJD,82,L,56.39999999999999,56.2,55.7,55.300000000000004,7,0,0,https://assets.nhle.com/mugs/nhl/20232024/NJD/8479407.png,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,93.86,90.36,87.71,90.25,94.6,89.04,92.06,92.17,13.0,1
8479543,Michael Pezzetta,Pezzetta,L,MTL,61,L,41.8,44.0,46.400000000000006,43.1,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/MTL/8479543.png,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,5.93,17.06,28.71,11.65,37.18,22.88,8.79,24.37,388.0,0
8477479,Tyler Bertuzzi,Bertuzzi,L,TOR,85,L,53.0,55.2,54.6,52.5,2,0,0,https://assets.nhle.com/mugs/nhl/20232024/TOR/8477479.png,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,79.66,87.5,81.57,73.31,56.04,84.54,76.48,70.72,102.0,0
8474037,James van Riemsdyk,van Riemsdyk,L,BOS,74,L,50.9,53.400000000000006,52.5,50.9,3,0,0,https://assets.nhle.com/mugs/nhl/20232024/BOS/8474037.png,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg,60.38,78.6,70.23,60.49,71.08,74.41,60.44,68.89,111.0,0
8475744,Evgeny Kuznetsov,Kuznetsov,C,WSH,63,L,47.5,44.4,42.1,46.5,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/WSH/8475744.png,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,34.53,18.22,11.33,28.5,37.18,14.77,31.52,28.76,367.0,0
8482113,Anton Lundell,Lundell,C,FLA,83,L,55.800000000000004,54.900000000000006,53.0,54.1,2,1,0,https://assets.nhle.com/mugs/nhl/20232024/FLA/8482113.png,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,91.63,85.06,74.05,84.43,56.04,79.56,88.03,72.69,92.0,1
8477527,Ross Johnston,Johnston,L,ANA,68,L,41.9,40.8,43.7,42.9,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/ANA/8477527.png,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,6.14,5.83,16.1,10.28,13.45,10.96,8.21,11.13,454.0,0
8483505,Matthew Poitras,Poitras,C,BOS,33,R,54.1,55.00000000000001,53.400000000000006,51.9,1,0,0,https://assets.nhle.com/mugs/nhl/20232024/BOS/8483505.png,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg,85.28,86.02,75.21,68.11,37.18,80.61,76.69,62.06,152.0,0
8477987,Ryan Donato,Donato,C,CHI,78,L,46.300000000000004,49.6,50.3,46.7,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/CHI/8477987.png,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,26.48,49.47,55.19,29.66,13.45,52.33,28.07,29.5,363.0,0
8476889,Radek Faksa,Faksa,C,DAL,76,L,55.1,52.7,51.800000000000004,54.6,2,0,2,https://assets.nhle.com/mugs/nhl/20232024/DAL/8476889.png,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,89.3,73.94,64.51,87.82,56.04,69.22,88.56,69.75,106.0,0
8482109,Alexis Lafrenière,Lafrenière,L,NYR,86,L,54.400000000000006,54.1,53.400000000000006,53.5,5,1,0,https://assets.nhle.com/mugs/nhl/20232024/NYR/8482109.png,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,87.08,81.67,75.21,80.83,88.67,78.44,83.96,84.19,39.0,0
8471214,Alex Ovechkin,Ovechkin,L,WSH,83,R,47.3,47.599999999999994,46.7,45.9,5,1,0,https://assets.nhle.com/mugs/nhl/20232024/WSH/8471214.png,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,32.73,37.5,30.4,25.21,88.67,33.95,28.97,54.34,215.0,0
8474709,Matt Martin,Martin,L,NYI,60,L,44.1,41.199999999999996,44.6,45.6,0,0,0,https://assets.nhle.com/mugs/nhl/20232024/NYI/8474709.png,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,16.0,6.36,20.13,22.88,13.45,13.24,19.44,15.18,438.0,0
8473422,Nick Foligno,Foligno,L,CHI,74,L,42.8,45.5,45.9,42.1,0,0,1,https://assets.nhle.com/mugs/nhl/20232024/CHI/8473422.png,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,9.75,23.73,26.59,7.73,13.45,25.16,8.74,15.55,434.0,0
